pinjaman_id,nasabah_id,produk_id,cabang_id,petugas_id,tanggal_akad,plafon,tenor_bulan,suku_bunga_tahunan,tujuan_penggunaan,status_pinjaman,is_batal,fk_nasabah_valid,fk_petugas_valid,ada_masalah_fk,total_kewajiban_x,total_realisasi_x,total_kewajiban_y,total_realisasi_y,total_kewajiban,total_realisasi,baki_debet,hari_tunggakan_terlama,kolektibilitas,kode_kolektibilitas,tanggal_lahir_x,umur_saat_akad,total_nilai_agunan,rasio_kredit_agunan,nik_terenkripsi,tanggal_lahir_y,jenis_kelamin,jenis_usaha,pendapatan_bulanan,lama_usaha_tahun,kota,provinsi,nik_terenkripsi_dim,tanggal_lahir,jenis_kelamin_dim,jenis_usaha_dim,pendapatan_bulanan_dim,lama_usaha_tahun_dim,kota_dim,provinsi_dim,nik_terenkripsi_dim,tanggal_lahir_dim,jenis_kelamin_dim,jenis_usaha_dim,pendapatan_bulanan_dim,lama_usaha_tahun_dim,kota_dim,provinsi_dim,nama_produk,segmen,plafon_min,plafon_maks,bunga_acuan_tahunan,nama_cabang,kota_cabang,provinsi_cabang,wilayah,tanggal_operasional,nama_petugas,cabang_id_petugas,tanggal_masuk,status_kepegawaian,tanggal,tahun,bulan,nama_bulan,kuartal,hari,hari_dalam_minggu,akhir_pekan,tanggal_waktu,tahun_waktu,bulan_waktu,nama_bulan_waktu,kuartal_waktu,hari_waktu,hari_dalam_minggu_waktu,akhir_pekan_waktu,nik_terenkripsi_nasabah,tanggal_lahir_nasabah,jenis_kelamin_nasabah,jenis_usaha_nasabah,pendapatan_bulanan_nasabah,lama_usaha_tahun_nasabah,kota_nasabah,provinsi_nasabah,nama_produk_produk,segmen_produk,plafon_min_produk,plafon_maks_produk,bunga_acuan_tahunan_produk,nama_produk_produk,segmen_produk,plafon_min_produk,plafon_maks_produk,bunga_acuan_tahunan_produk,nama_cabang_cabang,kota_cabang,provinsi_cabang,wilayah_cabang,tanggal_operasional_cabang,nama_petugas_petugas,cabang_id_petugas,tanggal_masuk_petugas,status_kepegawaian_petugas,is_npl
LN002008,NS002665,PRD05,CB09,PK071,2025-01-03,9500000.0,24,26.63,Modal Kerja,Aktif,False,True,True,False,14559696.0,4246578.0,14559696.0,4246578.0,14559696.0,4246578.0,10313118.0,303.0,Macet,5,1985-05-27,39.0,18620000.0,0.5102040816326531,NIK0002665,1985-05-27,P,Peternakan,,21.0,Magelang,Jawa Tengah,NIK0002665,1985-05-27,P,Peternakan,,21.0,Magelang,Jawa Tengah,NIK0002665,1985-05-27,P,Peternakan,,21.0,Magelang,Jawa Tengah,Kredit Kelompok Tanggung Renteng,Ultra Mikro,1000000,10000000,27.0,KC Jember,Jember,Jawa Timur,Wilayah III,2014-07-05,Nurul Aini,CB14,2018-11-01,Tetap,2025-01-03,2025.0,1.0,January,Q1,3.0,Friday,False,2025-01-03,2025.0,1.0,January,Q1,3.0,Friday,False,NIK0002665,1985-05-27,P,Peternakan,,21.0,Magelang,Jawa Tengah,Kredit Kelompok Tanggung Renteng,Ultra Mikro,1000000,10000000,27.0,Kredit Kelompok Tanggung Renteng,Ultra Mikro,1000000,10000000,27.0,KC Jember,Jember,Jawa Timur,Wilayah III,2014-07-05,Nurul Aini,CB14,2018-11-01,Tetap,1
LN002009,NS001751,PRD04,CB20,PK081,2024-06-26,15000000.0,6,23.46,Modal Kerja,Aktif,False,True,True,False,16759500.0,11173000.0,16759500.0,11173000.0,16759500.0,11173000.0,5586500.0,461.0,Macet,5,1972-10-24,51.0,,,NIK0001751,1972-10-24,P,Pedagang Pasar,9570000.0,21.0,Surabaya,Jawa Timur,NIK0001751,1972-10-24,P,Pedagang Pasar,9570000.0,21.0,Surabaya,Jawa Timur,NIK0001751,1972-10-24,P,Pedagang Pasar,9570000.0,21.0,Surabaya,Jawa Timur,Pembiayaan Musiman Pertanian,Mikro,3000000,30000000,22.5,KC Sidoarjo,Sidoarjo,Jawa Timur,Wilayah II,2019-11-21,Prasetyo Adi,CB09,2022-03-27,Tetap,2024-06-26,2024.0,6.0,June,Q2,26.0,Wednesday,False,2024-06-26,2024.0,6.0,June,Q2,26.0,Wednesday,False,NIK0001751,1972-10-24,P,Pedagang Pasar,9570000.0,21.0,Surabaya,Jawa Timur,Pembiayaan Musiman Pertanian,Mikro,3000000,30000000,22.5,Pembiayaan Musiman Pertanian,Mikro,3000000,30000000,22.5,KC Sidoarjo,Sidoarjo,Jawa Timur,Wilayah II,2019-11-21,Prasetyo Adi,CB09,2022-03-27,Tetap,1
LN002010,NS003168,PRD03,CB22,PK106,2023-08-26,179500000.0,18,18.75,Modal Kerja,Lunas,False,True,True,False,229984380.0,178876742.0,229984380.0,178876742.0,229984380.0,178876742.0,51107638.0,827.0,Macet,5,1972-04-24,51.0,,,NIK0001769,1972-04-24,P,LAINNYA,5060000.0,15.0,Malang,Jawa Timur,NIK0001769,1972-04-24,P,LAINNYA,5060000.0,15.0,Malang,Jawa Timur,NIK0001769,1972-04-24,P,LAINNYA,5060000.0,15.0,Malang,Jawa Timur,Kredit Usaha Kecil,Kecil,25000000,200000000,18.0,KC Makassar,Makassar,Sulawesi Selatan,Wilayah III,2021-04-10,Agus Salim,CB09,2019-12-28,Kontrak,2023-08-26,2023.0,8.0,August,Q3,26.0,Saturday,True,2023-08-26,2023.0,8.0,August,Q3,26.0,Saturday,True,NIK0001769,1972-04-24,P,LAINNYA,5060000.0,15.0,Malang,Jawa Timur,Kredit Usaha Kecil,Kecil,25000000,200000000,18.0,Kredit Usaha Kecil,Kecil,25000000,200000000,18.0,KC Makassar,Makassar,Sulawesi Selatan,Wilayah III,2021-04-10,Agus Salim,CB09,2019-12-28,Kontrak,1
LN002011,NS003420,PRD05,CB08,PK053,2024-09-16,4500000.0,12,27.82,Modal Kerja,Aktif,False,True,True,False,5751900.0,5272575.0,5751900.0,5272575.0,5751900.0,5272575.0,479325.0,380.0,Macet,5,2003-04-28,21.0,0.0,,NIK0002937,2003-04-28,L,Kuliner,17690000.0,4.0,Bogor,Jawa Barat,NIK0002937,2003-04-28,L,Kuliner,17690000.0,4.0,Bogor,Jawa Barat,NIK0002937,2003-04-28,L,Kuliner,17690000.0,4.0,Bogor,Jawa Barat,Kredit Kelompok Tanggung Renteng,Ultra Mikro,1000000,10000000,27.0,KC Jember,Jember,Jawa Timur,Wilayah III,2010-08-05,Kurnia Sandi,CB15,2023-05-29,Tetap,2024-09-16,2024.0,9.0,September,Q3,16.0,Monday,False,2024-09-16,2024.0,9.0,September,Q3,16.0,Monday,False,NIK0002937,2003-04-28,L,Kuliner,17690000.0,4.0,Bogor,Jawa Barat,Kredit Kelompok Tanggung Renteng,Ultra Mikro,1000000,10000000,27.0,Kredit Kelompok Tanggung Renteng,Ultra Mikro,1000000,10000000,27.0,KC Jember,Jember,Jawa Timur,Wilayah III,2010-08-05,Kurnia Sandi,CB15,2023-05-29,Tetap,1
LN002012,NS000217,PRD03,CB04,PK021,2023-10-21,50500000.0,18,17.34,Investasi Alat,Aktif,False,True,True,False,63635058.0,35352810.0,63635058.0,35352810.0,63635058.0,35352810.0,28282248.0,741.0,Macet,5,1995-08-15,28.0,87530000.0,0.5769450474123158,NIK0000217,1995-08-15,P,Laundry,1950000.0,13.0,Bogor,Jawa Barat,NIK0000217,1995-08-15,P,Laundry,1950000.0,13.0,Bogor,Jawa Barat,NIK0000217,1995-08-15,P,Laundry,1950000.0,13.0,Bogor,Jawa Barat,Kredit Usaha Kecil,Kecil,25000000,200000000,18.0,KC Malang,Malang,Jawa Timur,Wilayah I,2018-12-24,Bayu Firmansyah,CB05,2021-05-06,Kontrak,2023-10-21,2023.0,10.0,October,Q4,21.0,Saturday,True,2023-10-21,2023.0,10.0,October,Q4,21.0,Saturday,True,NIK0000217,1995-08-15,P,Laundry,1950000.0,13.0,Bogor,Jawa Barat,Kredit Usaha Kecil,Kecil,25000000,200000000,18.0,Kredit Usaha Kecil,Kecil,25000000,200000000,18.0,KC Malang,Malang,Jawa Timur,Wilayah I,2018-12-24,Bayu Firmansyah,CB05,2021-05-06,Kontrak,1
LN002013,NS003377,PRD04,CB07,PK073,2023-09-07,15500000.0,12,21.4,Ekspansi Cabang,Aktif,False,True,True,False,18817008.0,14112756.0,18817008.0,14112756.0,18817008.0,14112756.0,4704252.0,755.0,Macet,5,1989-09-30,33.0,18230000.0,0.850246845858475,NIK0000480,1989-09-30,L,Jasa Jahit,15680000.0,5.0,Jember,Jawa Timur,NIK0000480,1989-09-30,L,Jasa Jahit,15680000.0,5.0,Jember,Jawa Timur,NIK0000480,1989-09-30,L,Jasa Jahit,15680000.0,5.0,Jember,Jawa Timur,Pembiayaan Musiman Pertanian,Mikro,3000000,30000000,22.5,KC Solo,Solo,Jawa Tengah,Wilayah II,2017-03-11,Oscar Pratama,CB22,2023-09-20,Kontrak,2023-09-07,2023.0,9.0,September,Q3,7.0,Thursday,False,2023-09-07,2023.0,9.0,September,Q3,7.0,Thursday,False,NIK0000480,1989-09-30,L,Jasa Jahit,15680000.0,5.0,Jember,Jawa Timur,Pembiayaan Musiman Pertanian,Mikro,3000000,30000000,22.5,Pembiayaan Musiman Pertanian,Mikro,3000000,30000000,22.5,KC Solo,Solo,Jawa Tengah,Wilayah II,2017-03-11,Oscar Pratama,CB22,2023-09-20,Kontrak,1
LN002014,NS001041,PRD05,CB03,PK029,2024-10-03,2500000.0,12,28.35,Modal Kerja,Aktif,False,True,True,False,3208752.0,2139168.0,3208752.0,2139168.0,3208752.0,2139168.0,1069584.0,362.0,Macet,5,1988-04-01,36.0,4470000.0,0.5592841163310962,NIK0001041,1988-04-01,L,LAINNYA,3480000.0,7.0,Surabaya,Jawa Timur,NIK0001041,1988-04-01,L,LAINNYA,3480000.0,7.0,Surabaya,Jawa Timur,NIK0001041,1988-04-01,L,LAINNYA,3480000.0,7.0,Surabaya,Jawa Timur,Kredit Kelompok Tanggung Renteng,Ultra Mikro,1000000,10000000,27.0,KC Bandung,Bandung,Jawa Barat,Wilayah I,2016-03-25,Bayu Firmansyah,CB20,2020-10-29,Kontrak,2024-10-03,2024.0,10.0,October,Q4,3.0,Thursday,False,2024-10-03,2024.0,10.0,October,Q4,3.0,Thursday,False,NIK0001041,1988-04-01,L,LAINNYA,3480000.0,7.0,Surabaya,Jawa Timur,Kredit Kelompok Tanggung Renteng,Ultra Mikro,1000000,10000000,27.0,Kredit Kelompok Tanggung Renteng,Ultra Mikro,1000000,10000000,27.0,KC Bandung,Bandung,Jawa Barat,Wilayah I,2016-03-25,Bayu Firmansyah,CB20,2020-10-29,Kontrak,1
LN002015,NS000176,PRD04,CB08,PK007,2022-08-03,9000000.0,12,24.8,Renovasi Tempat Usaha,Lunas,False,True,True,False,11232000.0,6552000.0,11232000.0,6552000.0,11232000.0,6552000.0,4680000.0,1215.0,Macet,5,2000-05-14,22.0,21230000.0,0.4239284032030146,NIK0000176,2000-05-14,L,Kuliner,,5.0,Solo,Jawa Tengah,NIK0000176,2000-05-14,L,Kuliner,,5.0,Solo,Jawa Tengah,NIK0000176,2000-05-14,L,Kuliner,,5.0,Solo,Jawa Tengah,Pembiayaan Musiman Pertanian,Mikro,3000000,30000000,22.5,KC Jember,Jember,Jawa Timur,Wilayah III,2010-08-05,Gita Permata,CB04,2021-05-04,Tetap,2022-08-03,2022.0,8.0,August,Q3,3.0,Wednesday,False,2022-08-03,2022.0,8.0,August,Q3,3.0,Wednesday,False,NIK0000176,2000-05-14,L,Kuliner,,5.0,Solo,Jawa Tengah,Pembiayaan Musiman Pertanian,Mikro,3000000,30000000,22.5,Pembiayaan Musiman Pertanian,Mikro,3000000,30000000,22.5,KC Jember,Jember,Jawa Timur,Wilayah III,2010-08-05,Gita Permata,CB04,2021-05-04,Tetap,1
LN002016,NS001275,PRD02,CB15,PK066,2025-04-05,44000000.0,24,22.63,Modal Kerja,Aktif,False,True,True,False,63914400.0,21304800.0,63914400.0,21304800.0,63914400.0,21304800.0,42609600.0,10.0,Dalam Perhatian Khusus,2,2000-02-14,25.0,,,NIK0001275,2000-02-14,L,Laundry,3650000.0,9.0,Parepare,Sulawesi Selatan,NIK0001275,2000-02-14,L,Laundry,3650000.0,9.0,Parepare,Sulawesi Selatan,NIK0001275,2000-02-14,L,Laundry,3650000.0,9.0,Parepare,Sulawesi Selatan,Kredit Investasi Mikro,Mikro,5000000,50000000,21.0,KC Makassar,Makassar,Sulawesi Selatan,Wilayah II,2021-12-12,Prasetyo Adi,CB05,2016-06-07,Kontrak,2025-04-05,2025.0,4.0,April,Q2,5.0,Saturday,True,2025-04-05,2025.0,4.0,April,Q2,5.0,Saturday,True,NIK0001275,2000-02-14,L,Laundry,3650000.0,9.0,Parepare,Sulawesi Selatan,Kredit Investasi Mikro,Mikro,5000000,50000000,21.0,Kredit Investasi Mikro,Mikro,5000000,50000000,21.0,KC Makassar,Makassar,Sulawesi Selatan,Wilayah II,2021-12-12,Prasetyo Adi,CB05,2016-06-07,Kontrak,0
LN002017,NS002894,PRD06,CB18,PK090,2023-03-25,20000000.0,18,22.84,Renovasi Tempat Usaha,Aktif,False,True,True,False,26852004.0,19393114.0,26852004.0,19393114.0,26852004.0,19393114.0,7458890.0,920.0,Macet,5,1994-11-16,28.0,25050000.0,0.7984031936127745,NIK0002894,1994-11-16,P,Toko Bangunan,5360000.0,5.0,Bogor,Jawa Barat,NIK0002894,1994-11-16,P,Toko Bangunan,5360000.0,5.0,Bogor,Jawa Barat,NIK0002894,1994-11-16,P,Toko Bangunan,5360000.0,5.0,Bogor,Jawa Barat,Kredit Multiguna Pedagang,Mikro,2500000,40000000,23.5,KC Semarang,Semarang,Jawa Tengah,Wilayah I,2020-02-04,Rendra Saputra,CB11,2018-07-20,Tetap,2023-03-25,2023.0,3.0,March,Q1,25.0,Saturday,True,2023-03-25,2023.0,3.0,March,Q1,25.0,Saturday,True,NIK0002894,1994-11-16,P,Toko Bangunan,5360000.0,5.0,Bogor,Jawa Barat,Kredit Multiguna Pedagang,Mikro,2500000,40000000,23.5,Kredit Multiguna Pedagang,Mikro,2500000,40000000,23.5,KC Semarang,Semarang,Jawa Tengah,Wilayah I,2020-02-04,Rendra Saputra,CB11,2018-07-20,Tetap,1
LN002018,NS002387,PRD06,CB08,PK090,2024-06-20,13500000.0,18,-24.67,Renovasi Tempat Usaha,Lunas,False,True,True,False,18293184.0,8130304.0,18293184.0,8130304.0,18293184.0,8130304.0,10162880.0,529.0,Macet,5,1985-07-08,38.0,,,NIK0002387,1985-07-08,P,Pertanian,3820000.0,10.0,Bandung,Jawa Barat,NIK0002387,1985-07-08,P,Pertanian,3820000.0,10.0,Bandung,Jawa Barat,NIK0002387,1985-07-08,P,Pertanian,3820000.0,10.0,Bandung,Jawa Barat,Kredit Multiguna Pedagang,Mikro,2500000,40000000,23.5,KC Jember,Jember,Jawa Timur,Wilayah III,2010-08-05,Rendra Saputra,CB11,2018-07-20,Tetap,2024-06-20,2024.0,6.0,June,Q2,20.0,Thursday,False,2024-06-20,2024.0,6.0,June,Q2,20.0,Thursday,False,NIK0002387,1985-07-08,P,Pertanian,3820000.0,10.0,Bandung,Jawa Barat,Kredit Multiguna Pedagang,Mikro,2500000,40000000,23.5,Kredit Multiguna Pedagang,Mikro,2500000,40000000,23.5,KC Jember,Jember,Jawa Timur,Wilayah III,2010-08-05,Rendra Saputra,CB11,2018-07-20,Tetap,1
LN002019,NS000037,PRD03,CB15,PK024,2022-08-21,72500000.0,12,17.44,Pembelian Stok,Aktif,False,True,True,False,85144008.0,63858006.0,85144008.0,63858006.0,85144008.0,63858006.0,21286002.0,1167.0,Macet,5,1995-09-18,26.0,156220000.0,0.46408910510818074,NIK0000037,1995-09-18,L,Tidak Diketahui,,1.0,Cirebon,Jawa Barat,NIK0000037,1995-09-18,L,Tidak Diketahui,,1.0,Cirebon,Jawa Barat,NIK0000037,1995-09-18,L,Tidak Diketahui,,1.0,Cirebon,Jawa Barat,Kredit Usaha Kecil,Kecil,25000000,200000000,18.0,KC Makassar,Makassar,Sulawesi Selatan,Wilayah II,2021-12-12,Prasetyo Adi,CB12,2019-04-15,Tetap,2022-08-21,2022.0,8.0,August,Q3,21.0,Sunday,True,2022-08-21,2022.0,8.0,August,Q3,21.0,Sunday,True,NIK0000037,1995-09-18,L,Tidak Diketahui,,1.0,Cirebon,Jawa Barat,Kredit Usaha Kecil,Kecil,25000000,200000000,18.0,Kredit Usaha Kecil,Kecil,25000000,200000000,18.0,KC Makassar,Makassar,Sulawesi Selatan,Wilayah II,2021-12-12,Prasetyo Adi,CB12,2019-04-15,Tetap,1
LN002020,NS001812,PRD03,CB17,PK019,2023-11-13,88500000.0,18,17.61,Renovasi Tempat Usaha,Aktif,False,True,True,False,111877290.0,105661885.0,111877290.0,105661885.0,111877290.0,105661885.0,6215405.0,627.0,Macet,5,1985-09-03,38.0,,,NIK0001812,1985-09-03,P,Kuliner,5890000.0,18.0,Bandung ,Jawa Barat,NIK0001812,1985-09-03,P,Kuliner,5890000.0,18.0,Bandung ,Jawa Barat,NIK0001812,1985-09-03,P,Kuliner,5890000.0,18.0,Bandung ,Jawa Barat,Kredit Usaha Kecil,Kecil,25000000,200000000,18.0,KC Parepare,Parepare,Sulawesi Selatan,Wilayah III,2016-01-14,Hendra Wijaya,CB21,2023-03-27,Kontrak,2023-11-13,2023.0,11.0,November,Q4,13.0,Monday,False,2023-11-13,2023.0,11.0,November,Q4,13.0,Monday,False,NIK0001812,1985-09-03,P,Kuliner,5890000.0,18.0,Bandung ,Jawa Barat,Kredit Usaha Kecil,Kecil,25000000,200000000,18.0,Kredit Usaha Kecil,Kecil,25000000,200000000,18.0,KC Parepare,Parepare,Sulawesi Selatan,Wilayah III,2016-01-14,Hendra Wijaya,CB21,2023-03-27,Kontrak,1
LN002021,NS001906,PRD05,CB16,PK076,2025-01-03,1500000.0,24,27.58,Investasi Alat,Aktif,False,True,True,False,2327400.0,775799.0,2327400.0,775799.0,2327400.0,775799.0,1551601.0,28.0,Dalam Perhatian Khusus,2,2001-10-07,23.0,,,NIK0001906,2001-10-07,L,Perikanan,,5.0,Kudus,Jawa Tengah,NIK0001906,2001-10-07,L,Perikanan,,5.0,Kudus,Jawa Tengah,NIK0001906,2001-10-07,L,Perikanan,,5.0,Kudus,Jawa Tengah,Kredit Kelompok Tanggung Renteng,Ultra Mikro,1000000,10000000,27.0,KC Surabaya,Surabaya,Jawa Timur,Wilayah III,2017-08-15,Qonita Rahma,CB13,2020-02-10,Kontrak,2025-01-03,2025.0,1.0,January,Q1,3.0,Friday,False,2025-01-03,2025.0,1.0,January,Q1,3.0,Friday,False,NIK0001906,2001-10-07,L,Perikanan,,5.0,Kudus,Jawa Tengah,Kredit Kelompok Tanggung Renteng,Ultra Mikro,1000000,10000000,27.0,Kredit Kelompok Tanggung Renteng,Ultra Mikro,1000000,10000000,27.0,KC Surabaya,Surabaya,Jawa Timur,Wilayah III,2017-08-15,Qonita Rahma,CB13,2020-02-10,Kontrak,0
LN002022,NS000297,PRD04,CB05,PK022,2023-05-15,29000000.0,24,22.82,Renovasi Tempat Usaha,Lunas,False,True,True,False,42235584.0,42235584.0,42235584.0,42235584.0,42235584.0,42235584.0,0.0,21.0,Dalam Perhatian Khusus,2,1979-05-20,43.0,42470000.0,0.6828349423122204,NIK0000297,1979-05-20,P,Pertanian,3680000.0,6.0,Bandung,Jawa Barat,NIK0000297,1979-05-20,P,Pertanian,3680000.0,6.0,Bandung,Jawa Barat,NIK0000297,1979-05-20,P,Pertanian,3680000.0,6.0,Bandung,Jawa Barat,Pembiayaan Musiman Pertanian,Mikro,3000000,30000000,22.5,KC Bogor,Bogor,Jawa Barat,Wilayah I,2016-05-19,Rendra Saputra,CB08,2023-12-03,Kontrak,2023-05-15,2023.0,5.0,May,Q2,15.0,Monday,False,2023-05-15,2023.0,5.0,May,Q2,15.0,Monday,False,NIK0000297,1979-05-20,P,Pertanian,3680000.0,6.0,Bandung,Jawa Barat,Pembiayaan Musiman Pertanian,Mikro,3000000,30000000,22.5,Pembiayaan Musiman Pertanian,Mikro,3000000,30000000,22.5,KC Bogor,Bogor,Jawa Barat,Wilayah I,2016-05-19,Rendra Saputra,CB08,2023-12-03,Kontrak,0
LN002023,NS003483,PRD03,CB08,PK074,2023-11-13,197000000.0,24,18.95,Modal Kerja,Aktif,False,True,True,False,271662984.0,271662984.0,271662984.0,271662984.0,271662984.0,271662984.0,0.0,14.0,Dalam Perhatian Khusus,2,1973-09-11,50.0,220310000.0,0.8941945440515637,NIK0002161,1973-09-11,L,Perikanan,5610000.0,16.0,Cirebon,Jawa Barat,NIK0002161,1973-09-11,L,Perikanan,5610000.0,16.0,Cirebon,Jawa Barat,NIK0002161,1973-09-11,L,Perikanan,5610000.0,16.0,Cirebon,Jawa Barat,Kredit Usaha Kecil,Kecil,25000000,200000000,18.0,KC Jember,Jember,Jawa Timur,Wilayah III,2010-08-05,Oscar Pratama,CB15,2018-03-24,Tetap,2023-11-13,2023.0,11.0,November,Q4,13.0,Monday,False,2023-11-13,2023.0,11.0,November,Q4,13.0,Monday,False,NIK0002161,1973-09-11,L,Perikanan,5610000.0,16.0,Cirebon,Jawa Barat,Kredit Usaha Kecil,Kecil,25000000,200000000,18.0,Kredit Usaha Kecil,Kecil,25000000,200000000,18.0,KC Jember,Jember,Jawa Timur,Wilayah III,2010-08-05,Oscar Pratama,CB15,2018-03-24,Tetap,0
LN002024,NS002198,PRD06,CB07,PK093,2023-07-26,15000000.0,24,23.64,Modal Kerja,Lunas,False,True,True,False,22092000.0,14728000.0,22092000.0,14728000.0,22092000.0,14728000.0,7364000.0,858.0,Macet,5,1984-12-10,38.0,,,NIK0002198,1984-12-10,P,Peternakan,7220000.0,18.0,Gresik,Jawa Timur,NIK0002198,1984-12-10,P,Peternakan,7220000.0,18.0,Gresik,Jawa Timur,NIK0002198,1984-12-10,P,Peternakan,7220000.0,18.0,Gresik,Jawa Timur,Kredit Multiguna Pedagang,Mikro,2500000,40000000,23.5,KC Solo,Solo,Jawa Tengah,Wilayah II,2017-03-11,Tri Handoko,CB16,2021-10-06,Kontrak,2023-07-26,2023.0,7.0,July,Q3,26.0,Wednesday,False,2023-07-26,2023.0,7.0,July,Q3,26.0,Wednesday,False,NIK0002198,1984-12-10,P,Peternakan,7220000.0,18.0,Gresik,Jawa Timur,Kredit Multiguna Pedagang,Mikro,2500000,40000000,23.5,Kredit Multiguna Pedagang,Mikro,2500000,40000000,23.5,KC Solo,Solo,Jawa Tengah,Wilayah II,2017-03-11,Tri Handoko,CB16,2021-10-06,Kontrak,1
LN002025,NS003300,PRD04,CB01,PK107,2023-02-01,6500000.0,6,21.99,Modal Kerja,Aktif,False,True,True,False,7214670.0,4809780.0,7214670.0,4809780.0,7214670.0,4809780.0,2404890.0,944.0,Macet,5,1990-06-27,32.0,,,NIK0000094,1990-06-27,P,Jasa Jahit,12940000.0,5.0,Semarang,Jawa Tengah,NIK0000094,1990-06-27,P,Jasa Jahit,12940000.0,5.0,Semarang,Jawa Tengah,NIK0000094,1990-06-27,P,Jasa Jahit,12940000.0,5.0,Semarang,Jawa Tengah,Pembiayaan Musiman Pertanian,Mikro,3000000,30000000,22.5,KC Denpasar,Denpasar,Bali,Wilayah II,2020-10-26,Endah Lestari,CB14,2015-08-16,Tetap,2023-02-01,2023.0,2.0,February,Q1,1.0,Wednesday,False,2023-02-01,2023.0,2.0,February,Q1,1.0,Wednesday,False,NIK0000094,1990-06-27,P,Jasa Jahit,12940000.0,5.0,Semarang,Jawa Tengah,Pembiayaan Musiman Pertanian,Mikro,3000000,30000000,22.5,Pembiayaan Musiman Pertanian,Mikro,3000000,30000000,22.5,KC Denpasar,Denpasar,Bali,Wilayah II,2020-10-26,Endah Lestari,CB14,2015-08-16,Tetap,1
LN002026,NS000254,PRD03,CB01,PK012,2023-04-22,147500000.0,6,18.95,Modal Kerja,Aktif,False,True,True,False,161475624.0,134563020.0,161475624.0,134563020.0,161475624.0,134563020.0,26912604.0,801.0,Macet,5,1991-08-18,31.0,248480000.0,0.5936091435930457,NIK0000254,1991-08-18,L,Kerajinan,6280000.0,7.0,Pematangsiantar,Sumatera Utara,NIK0000254,1991-08-18,L,Kerajinan,6280000.0,7.0,Pematangsiantar,Sumatera Utara,NIK0000254,1991-08-18,L,Kerajinan,6280000.0,7.0,Pematangsiantar,Sumatera Utara,Kredit Usaha Kecil,Kecil,25000000,200000000,18.0,KC Denpasar,Denpasar,Bali,Wilayah II,2020-10-26,Oscar Pratama,CB02,2021-09-18,Kontrak,2023-04-22,2023.0,4.0,April,Q2,22.0,Saturday,True,2023-04-22,2023.0,4.0,April,Q2,22.0,Saturday,True,NIK0000254,1991-08-18,L,Kerajinan,6280000.0,7.0,Pematangsiantar,Sumatera Utara,Kredit Usaha Kecil,Kecil,25000000,200000000,18.0,Kredit Usaha Kecil,Kecil,25000000,200000000,18.0,KC Denpasar,Denpasar,Bali,Wilayah II,2020-10-26,Oscar Pratama,CB02,2021-09-18,Kontrak,1
LN002027,NS001684,PRD06,CB06,PK104,2022-09-24,22000000.0,12,22.76,Modal Kerja,Aktif,False,True,True,False,26589933.0,24756600.0,26589933.0,24756600.0,26589933.0,24756600.0,1833333.0,860.0,Macet,5,1984-11-03,37.0,,,NIK0001684,1984-11-03,L,Warung Kelontong,3020000.0,3.0,Makassar,Sulawesi Selatan,NIK0001684,1984-11-03,L,Warung Kelontong,3020000.0,3.0,Makassar,Sulawesi Selatan,NIK0001684,1984-11-03,L,Warung Kelontong,3020000.0,3.0,Makassar,Sulawesi Selatan,Kredit Multiguna Pedagang,Mikro,2500000,40000000,23.5,KC Bogor,Bogor,Jawa Barat,Wilayah I,2020-03-02,Fajar Nugraha,CB08,2017-05-23,Kontrak,2022-09-24,2022.0,9.0,September,Q3,24.0,Saturday,True,2022-09-24,2022.0,9.0,September,Q3,24.0,Saturday,True,NIK0001684,1984-11-03,L,Warung Kelontong,3020000.0,3.0,Makassar,Sulawesi Selatan,Kredit Multiguna Pedagang,Mikro,2500000,40000000,23.5,Kredit Multiguna Pedagang,Mikro,2500000,40000000,23.5,KC Bogor,Bogor,Jawa Barat,Wilayah I,2020-03-02,Fajar Nugraha,CB08,2017-05-23,Kontrak,1
LN002028,NS000596,PRD01,CB14,PK027,2024-07-15,24500000.0,12,23.13,Pembelian Stok,Aktif,False,True,True,False,30166848.0,30166848.0,30166848.0,30166848.0,30166848.0,30166848.0,0.0,27.0,Dalam Perhatian Khusus,2,1997-07-31,26.0,,,NIK0000596,1997-07-31,L,Tidak Diketahui,4290000.0,15.0,Magelang,Jawa Tengah,NIK0000596,1997-07-31,L,Tidak Diketahui,4290000.0,15.0,Magelang,Jawa Tengah,NIK0000596,1997-07-31,L,Tidak Diketahui,4290000.0,15.0,Magelang,Jawa Tengah,Kredit Modal Kerja Mikro,Mikro,2000000,25000000,24.0,KC Singaraja,Singaraja,Bali,Wilayah III,2020-03-08,Bayu Firmansyah,CB04,2018-11-24,Tetap,2024-07-15,2024.0,7.0,July,Q3,15.0,Monday,False,2024-07-15,2024.0,7.0,July,Q3,15.0,Monday,False,NIK0000596,1997-07-31,L,Tidak Diketahui,4290000.0,15.0,Magelang,Jawa Tengah,Kredit Modal Kerja Mikro,Mikro,2000000,25000000,24.0,Kredit Modal Kerja Mikro,Mikro,2000000,25000000,24.0,KC Singaraja,Singaraja,Bali,Wilayah III,2020-03-08,Bayu Firmansyah,CB04,2018-11-24,Tetap,0
